id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
3794,632,85,0,0,0,-1,0,0,-1
3795,633,85,0,0,0,68,0,0,625
3796,642,85,0,0,0,77,0,0,650
3797,639,85,0,0,0,-1,0,0,-1
3798,641,85,0,0,0,69,0,0,730
3799,620,85,0,0,0,-1,0,0,-1
3800,621,85,0,0,0,-1,0,0,-1
3801,627,85,0,0,0,-1,0,0,-1
3802,624,85,0,0,0,-1,0,0,-1
3803,625,85,0,0,0,68,0,0,-1
3804,653,85,0,0,0,82,0,0,-1
3805,637,85,0,0,0,-1,0,0,-1
3806,638,85,0,0,0,68,0,0,-1
3807,650,85,0,0,0,77,0,0,-1
3808,643,85,0,0,0,-1,0,0,-1
3809,646,85,0,0,0,-1,0,0,-1
3810,730,85,0,0,0,69,0,0,-1
4501,135,102,0,0,0,-1,0,0,-1
4502,136,102,1,0,0,65,0,0,146
4503,137,102,0,0,0,-1,0,0,-1
4504,139,102,0,0,0,-1,0,0,-1
4505,141,102,0,0,0,-1,0,1,-1
4506,147,102,1,0,0,65,0,0,151
4507,148,102,1,0,0,-1,0,0,-1
4508,152,102,0,0,0,72,0,0,149
4509,160,102,0,0,0,70,1,0,156
4510,159,102,0,0,0,-1,1,0,-1
4511,158,102,0,0,0,69,0,0,157
4512,134,102,0,0,0,-1,0,0,-1
4513,142,102,0,0,0,-1,0,0,-1
4514,140,102,0,0,0,-1,0,0,-1
4515,146,102,0,0,0,65,0,0,-1
4516,151,102,0,0,0,65,0,0,-1
4517,153,102,0,0,0,-1,0,0,-1
4518,658,102,0,0,0,-1,0,0,-1
4519,149,102,0,0,0,72,0,0,-1
4520,157,102,0,0,0,69,0,0,-1
4521,156,102,0,0,0,70,0,1,-1
4522,161,102,0,0,0,-1,0,0,-1
4523,155,102,0,0,0,-1,0,0,-1
4524,232,102,0,0,0,-1,0,0,-1
4525,685,102,0,0,0,-1,0,0,-1
4526,234,102,0,0,0,-1,0,0,-1
4527,238,102,0,0,0,-1,0,0,-1
4528,241,102,0,0,0,-1,0,0,-1
4529,245,102,0,0,0,-1,0,0,-1
4530,248,102,0,0,0,-1,0,0,-1
4531,249,102,1,0,0,59,0,0,260
4532,253,102,0,0,0,73,1,1,236
4533,254,102,0,0,1,78,1,1,259
4534,252,102,0,0,0,73,0,0,244
4535,233,102,0,0,0,-1,0,0,-1
4536,231,102,0,0,0,-1,0,0,-1
4537,686,102,0,0,0,-1,0,0,-1
4538,242,102,0,0,0,-1,0,0,-1
4539,236,102,0,0,0,73,0,0,-1
4540,244,102,0,0,0,73,0,0,-1
4541,247,102,0,0,0,-1,0,0,-1
4542,260,102,0,0,0,59,0,0,-1
4543,255,102,0,0,0,-1,0,0,-1
4544,259,102,0,0,0,78,0,0,-1
5386,135,122,1,0,0,-1,0,0,-1
5387,136,122,0,0,0,-1,0,0,-1
5388,137,122,0,0,0,-1,0,0,-1
5389,140,122,0,0,0,-1,0,0,-1
5390,141,122,0,0,0,-1,0,0,-1
5391,148,122,0,0,0,-1,0,0,-1
5392,151,122,0,0,0,69,0,0,147
5393,152,122,0,0,0,85,0,1,153
5394,160,122,0,0,0,-1,1,0,-1
5395,159,122,0,0,0,80,0,0,161
5396,158,122,0,0,0,80,0,2,156
5397,134,122,0,0,0,-1,0,0,-1
5398,139,122,0,0,0,-1,0,0,-1
5399,149,122,0,0,0,-1,0,0,-1
5400,153,122,0,0,0,85,0,0,-1
5401,658,122,0,0,0,-1,0,0,-1
5402,146,122,0,0,0,-1,0,0,-1
5403,147,122,0,0,0,69,0,0,-1
5404,157,122,0,0,0,-1,0,0,-1
5405,161,122,1,0,0,80,0,0,-1
5406,155,122,0,0,0,-1,0,0,-1
5407,156,122,0,0,0,80,0,1,-1
5408,520,122,1,0,0,-1,0,0,-1
5409,531,122,0,0,0,-1,0,0,-1
5410,522,122,0,0,0,-1,0,0,-1
5411,528,122,0,0,0,-1,0,0,-1
5412,527,122,0,0,0,-1,0,0,-1
5413,530,122,0,0,0,-1,1,0,-1
5414,532,122,0,0,0,-1,0,0,-1
5415,534,122,0,0,0,69,0,0,537
5416,545,122,0,0,0,84,0,1,542
5417,544,122,1,0,0,-1,1,1,-1
5418,546,122,0,0,0,89,0,1,540
5419,518,122,0,0,0,-1,0,0,-1
5420,721,122,0,0,0,-1,0,0,-1
5421,525,122,0,0,0,-1,0,0,-1
5422,521,122,0,0,0,-1,0,0,-1
5423,539,122,0,0,0,-1,0,0,-1
5424,533,122,0,0,0,-1,0,0,-1
5425,537,122,0,0,0,69,0,0,-1
5426,542,122,0,0,0,84,0,0,-1
5427,541,122,0,0,0,-1,0,0,-1
5428,540,122,0,0,0,89,0,0,-1
5429,543,122,0,0,0,-1,0,0,-1
6188,135,140,0,0,0,-1,0,0,-1
6189,136,140,0,0,0,-1,0,0,-1
6190,137,140,1,0,0,84,0,0,658
6191,140,140,0,0,0,-1,1,0,-1
6192,141,140,0,0,0,74,0,0,144
6193,148,140,0,0,0,81,0,0,146
6194,145,140,0,0,0,-1,0,0,-1
6195,152,140,0,0,0,74,1,0,149
6196,160,140,0,0,0,-1,0,1,-1
6197,159,140,0,0,0,81,0,1,156
6198,158,140,0,0,0,-1,1,1,-1
6199,134,140,0,0,0,-1,0,0,-1
6200,144,140,0,0,0,74,0,0,-1
6201,139,140,0,0,0,-1,0,0,-1
6202,146,140,0,0,0,81,0,0,-1
6203,149,140,0,0,0,74,0,0,-1
6204,153,140,0,0,0,-1,0,0,-1
6205,658,140,0,0,0,84,0,0,-1
6206,155,140,0,0,0,-1,0,0,-1
6207,156,140,0,0,0,81,0,0,-1
6208,157,140,0,0,0,-1,0,0,-1
6209,161,140,0,0,0,-1,0,0,-1
6210,461,140,0,0,0,-1,0,0,-1
6211,465,140,0,0,0,-1,0,0,-1
6212,462,140,0,0,0,-1,0,0,-1
6213,468,140,1,0,0,-1,0,1,-1
6214,466,140,0,0,0,-1,0,0,-1
6215,475,140,0,0,0,55,0,0,474
6216,476,140,0,0,0,-1,0,0,-1
6217,478,140,0,0,0,55,0,0,472
6218,479,140,0,0,0,-1,0,0,-1
6219,481,140,0,0,0,55,0,0,482
6220,485,140,0,0,0,69,0,0,483
6221,460,140,0,0,0,-1,0,0,-1
6222,463,140,0,0,0,-1,0,0,-1
6223,467,140,0,0,0,-1,0,0,-1
6224,469,140,0,0,0,-1,0,0,-1
6225,471,140,0,0,0,-1,0,0,-1
6226,472,140,0,0,0,55,0,0,-1
6227,477,140,0,0,0,-1,0,0,-1
6228,474,140,0,0,0,55,0,0,-1
6229,482,140,0,0,0,55,0,0,-1
6230,484,140,0,0,0,-1,0,0,-1
6231,483,140,1,0,0,69,0,0,-1
6232,480,140,0,0,0,-1,0,0,-1
7068,135,160,0,0,0,-1,0,0,-1
7069,136,160,0,0,0,-1,0,0,-1
7070,137,160,0,0,0,-1,0,0,-1
7071,144,160,0,0,0,-1,0,0,-1
7072,140,160,0,0,0,-1,1,0,-1
7073,146,160,0,0,0,77,0,0,151
7074,145,160,0,0,0,-1,1,0,-1
7075,152,160,0,0,0,85,0,0,153
7076,160,160,0,0,0,90,0,1,156
7077,159,160,0,0,0,85,0,0,150
7078,158,160,0,0,0,-1,0,1,-1
7079,134,160,0,0,0,-1,0,0,-1
7080,139,160,0,0,0,-1,0,0,-1
7081,138,160,0,0,0,-1,0,0,-1
7082,150,160,0,0,0,85,0,0,-1
7083,151,160,0,0,0,77,0,0,-1
7084,153,160,0,0,0,85,0,0,-1
7085,658,160,0,0,0,-1,0,0,-1
7086,161,160,0,0,0,-1,0,0,-1
7087,155,160,0,0,0,-1,0,0,-1
7088,157,160,0,0,0,-1,0,0,-1
7089,156,160,0,0,0,90,0,0,-1
7090,101,160,0,0,0,-1,0,0,-1
7091,103,160,0,0,0,-1,0,0,-1
7092,108,160,0,0,0,-1,0,0,-1
7093,664,160,0,0,0,46,0,0,118
7094,110,160,0,0,0,46,0,0,107
7095,115,160,0,0,0,-1,0,0,-1
7096,120,160,0,0,0,60,0,0,128
7097,116,160,0,0,0,-1,0,0,-1
7098,131,160,0,0,0,-1,0,0,-1
7099,123,160,0,0,0,67,0,0,104
7100,122,160,0,0,0,59,0,0,126
7101,99,160,0,0,0,-1,0,0,-1
7102,662,160,0,0,0,-1,0,0,-1
7103,104,160,0,0,0,67,0,0,-1
7104,663,160,0,0,0,-1,0,0,-1
7105,112,160,0,0,0,-1,0,0,-1
7106,111,160,0,0,0,-1,0,0,-1
7107,107,160,0,0,0,46,0,0,-1
7108,118,160,1,0,0,46,0,0,-1
7109,126,160,0,0,0,59,0,0,-1
7110,128,160,0,0,0,60,0,0,-1
7111,129,160,0,0,0,-1,0,0,-1
7510,135,170,0,0,0,-1,0,0,-1
7511,136,170,0,0,0,-1,0,0,-1
7512,137,170,0,0,0,-1,0,0,-1
7513,144,170,0,0,0,-1,0,0,-1
7514,140,170,0,0,0,-1,0,0,-1
7515,146,170,0,0,0,86,0,0,150
7516,145,170,0,0,0,56,0,0,156
7517,152,170,0,0,0,66,0,0,153
7518,160,170,0,0,0,86,0,0,161
7519,159,170,1,0,0,-1,0,0,-1
7520,158,170,0,0,0,56,0,0,151
7521,134,170,0,0,0,-1,0,0,-1
7522,138,170,0,0,0,-1,0,0,-1
7523,139,170,0,0,0,-1,0,0,-1
7524,150,170,0,0,0,86,0,0,-1
7525,149,170,0,0,0,-1,0,0,-1
7526,151,170,0,0,0,56,0,0,-1
7527,153,170,0,0,0,66,0,1,-1
7528,658,170,0,0,0,-1,0,0,-1
7529,157,170,0,0,0,-1,0,0,-1
7530,156,170,0,0,0,56,0,0,-1
7531,155,170,0,0,0,-1,0,0,-1
7532,161,170,0,0,0,86,0,0,-1
7533,432,170,0,0,0,-1,0,0,-1
7534,439,170,0,0,0,-1,0,0,-1
7535,440,170,0,0,0,-1,0,0,-1
7536,441,170,1,0,0,-1,0,0,-1
7537,438,170,1,0,0,-1,0,0,-1
7538,449,170,1,0,0,-1,0,0,-1
7539,447,170,0,0,0,-1,0,0,-1
7540,443,170,0,0,0,-1,0,0,-1
7541,454,170,0,0,0,78,0,0,450
7542,455,170,0,0,0,90,0,0,433
7543,458,170,0,0,0,59,0,0,459
7544,429,170,0,0,0,-1,0,0,-1
7545,430,170,0,0,0,-1,0,0,-1
7546,435,170,0,0,0,-1,0,0,-1
7547,433,170,0,0,0,90,0,0,-1
7548,436,170,0,0,0,-1,0,0,-1
7549,445,170,0,0,0,-1,0,0,-1
7550,450,170,0,0,0,78,0,0,-1
7551,453,170,0,0,0,-1,0,0,-1
7552,459,170,0,0,0,59,0,0,-1
7553,457,170,0,0,0,-1,0,0,-1
7554,451,170,0,0,0,-1,0,0,-1
7555,452,170,0,0,0,-1,0,0,-1
8398,135,190,0,0,0,-1,0,0,-1
8399,136,190,0,0,0,-1,0,0,-1
8400,137,190,0,0,0,-1,0,0,-1
8401,144,190,0,0,0,-1,0,0,-1
8402,140,190,0,0,0,-1,0,0,-1
8403,151,190,0,0,0,-1,0,0,-1
8404,148,190,0,0,1,70,0,0,145
8405,152,190,0,0,0,70,0,0,153
8406,160,190,0,0,0,85,0,0,155
8407,156,190,0,0,0,85,0,2,149
8408,158,190,0,0,0,74,0,0,157
8409,134,190,0,0,0,-1,0,0,-1
8410,143,190,0,0,0,-1,0,0,-1
8411,141,190,0,0,0,-1,0,0,-1
8412,153,190,1,0,0,70,0,0,-1
8413,146,190,0,0,0,-1,0,0,-1
8414,149,190,0,0,0,85,0,0,-1
8415,150,190,0,0,0,-1,0,0,-1
8416,658,190,0,0,0,-1,0,0,-1
8417,145,190,0,0,0,70,0,0,-1
8418,157,190,0,0,0,74,0,0,-1
8419,161,190,0,0,0,-1,0,0,-1
8420,155,190,0,0,0,85,0,0,-1
8421,165,190,0,0,0,-1,0,0,-1
8422,177,190,1,0,0,-1,0,0,-1
8423,170,190,0,0,0,-1,0,0,-1
8424,176,190,0,0,0,80,0,0,183
8425,167,190,0,0,1,19,0,0,166
8426,181,190,0,0,0,-1,0,0,-1
8427,179,190,0,0,0,80,0,0,168
8428,182,190,1,0,0,-1,0,0,-1
8429,187,190,0,0,0,63,0,0,180
8430,186,190,1,0,0,63,0,0,188
8431,193,190,0,0,0,-1,0,1,-1
8432,162,190,0,0,0,-1,0,0,-1
8433,164,190,0,0,0,-1,0,0,-1
8434,166,190,1,0,0,19,0,0,-1
8435,168,190,0,0,0,80,1,0,-1
8436,175,190,0,0,0,-1,0,0,-1
8437,183,190,0,0,0,80,0,0,-1
8438,180,190,0,0,0,63,0,0,-1
8439,178,190,0,0,0,-1,0,0,-1
8440,185,190,0,0,0,-1,0,0,-1
8441,188,190,0,0,0,63,0,0,-1
8442,190,190,0,0,0,-1,0,0,-1
8443,189,190,0,0,0,-1,0,0,-1
9745,135,221,0,0,0,-1,0,0,-1
9746,136,221,0,0,0,-1,0,0,-1
9747,143,221,0,0,0,-1,0,0,-1
9748,144,221,0,0,0,-1,0,2,-1
9749,141,221,0,0,0,-1,1,0,-1
9750,146,221,0,0,0,-1,0,0,-1
9751,148,221,0,0,0,68,0,0,149
9752,152,221,0,0,0,79,1,0,161
9753,160,221,0,0,1,68,1,0,145
9754,159,221,0,0,1,82,0,0,155
9755,158,221,0,0,0,79,1,1,150
9756,134,221,0,0,0,-1,0,0,-1
9757,139,221,0,0,0,-1,0,0,-1
9758,137,221,0,0,0,-1,0,0,-1
9759,153,221,0,0,0,-1,0,0,-1
9760,151,221,0,0,0,-1,0,0,-1
9761,149,221,0,0,0,68,0,1,-1
9762,150,221,0,0,0,79,0,0,-1
9763,145,221,0,0,0,68,0,0,-1
9764,147,221,0,0,0,-1,0,0,-1
9765,161,221,0,0,0,79,0,0,-1
9766,155,221,0,0,0,82,0,0,-1
9767,157,221,0,0,0,-1,0,0,-1
9768,489,221,0,0,0,-1,0,0,-1
9769,490,221,0,0,0,-1,0,0,-1
9770,496,221,0,0,0,-1,0,0,-1
9771,491,221,0,0,0,46,0,0,515
9772,492,221,0,0,0,57,0,0,509
9773,493,221,0,0,0,-1,0,0,-1
9774,505,221,0,0,0,-1,0,0,-1
9775,506,221,0,0,0,-1,0,0,-1
9776,504,221,0,0,0,76,0,0,512
9777,503,221,0,0,0,57,0,0,498
9778,511,221,1,0,0,76,0,0,510
9779,488,221,0,0,0,-1,0,0,-1
9780,487,221,0,0,0,-1,0,0,-1
9781,498,221,0,0,0,57,0,0,-1
9782,501,221,0,0,0,-1,0,0,-1
9783,495,221,0,0,0,-1,0,0,-1
9784,500,221,0,0,0,-1,0,0,-1
9785,508,221,0,0,0,-1,0,0,-1
9786,509,221,0,0,0,57,0,0,-1
9787,512,221,0,0,0,76,0,0,-1
9788,510,221,0,0,0,76,0,0,-1
9789,515,221,0,0,0,46,0,0,-1
10569,135,240,0,0,0,-1,0,0,-1
10570,143,240,0,0,0,86,0,0,151
10571,137,240,0,0,0,-1,0,0,-1
10572,144,240,0,0,0,-1,0,0,-1
10573,140,240,1,0,1,31,0,0,141
10574,146,240,0,0,0,86,0,0,136
10575,148,240,0,0,0,-1,0,0,-1
10576,153,240,0,0,0,74,0,0,152
10577,156,240,0,0,0,-1,0,2,-1
10578,159,240,0,0,0,-1,0,1,-1
10579,158,240,0,0,0,74,1,0,160
10580,134,240,0,0,0,-1,0,0,-1
10581,139,240,0,0,0,-1,0,0,-1
10582,141,240,0,0,0,31,0,0,-1
10583,136,240,0,0,0,86,0,0,-1
10584,147,240,0,0,0,-1,0,0,-1
10585,151,240,0,0,0,86,0,0,-1
10586,152,240,0,0,0,74,0,0,-1
10587,149,240,0,0,0,-1,0,0,-1
10588,160,240,0,0,0,74,0,0,-1
10589,161,240,0,0,0,-1,0,0,-1
10590,157,240,0,0,0,-1,0,0,-1
10591,155,240,0,0,0,-1,0,0,-1
10592,71,240,0,0,0,-1,0,0,-1
10593,78,240,0,0,0,-1,0,0,-1
10594,77,240,1,0,0,-1,0,1,-1
10595,79,240,0,0,0,-1,0,0,-1
10596,74,240,0,0,0,74,0,0,94
10597,81,240,0,0,0,-1,1,0,-1
10598,88,240,0,0,0,89,0,0,84
10599,83,240,0,0,0,74,1,0,98
10600,95,240,0,0,0,-1,0,0,-1
10601,97,240,0,0,0,89,0,1,90
10602,89,240,0,0,0,-1,0,0,-1
10603,72,240,0,0,0,-1,0,0,-1
10604,70,240,1,0,0,-1,0,0,-1
10605,73,240,0,0,0,-1,0,0,-1
10606,86,240,0,0,0,-1,0,0,-1
10607,85,240,0,0,0,-1,0,0,-1
10608,84,240,0,0,0,89,0,0,-1
10609,82,240,0,0,0,-1,0,0,-1
10610,94,240,0,0,0,74,0,0,-1
10611,90,240,0,0,0,89,0,0,-1
10612,98,240,0,0,0,74,0,0,-1
11446,135,260,0,0,0,-1,0,0,-1
11447,136,260,0,0,0,-1,0,0,-1
11448,143,260,0,0,0,-1,0,0,-1
11449,139,260,1,0,0,-1,0,0,-1
11450,146,260,0,0,0,80,0,0,141
11451,151,260,0,0,0,63,0,0,148
11452,147,260,1,0,0,-1,0,0,-1
11453,153,260,0,0,0,64,0,0,152
11454,156,260,1,0,0,-1,0,0,-1
11455,159,260,0,0,0,76,0,0,155
11456,158,260,0,0,0,76,0,0,157
11457,134,260,0,0,0,-1,0,0,-1
11458,138,260,0,0,0,-1,0,0,-1
11459,141,260,0,0,0,80,0,0,-1
11460,142,260,0,0,0,-1,0,0,-1
11461,140,260,0,0,0,-1,0,0,-1
11462,150,260,0,0,0,-1,0,0,-1
11463,152,260,0,0,0,64,0,0,-1
11464,149,260,0,0,0,-1,0,0,-1
11465,148,260,0,0,0,63,0,0,-1
11466,157,260,0,0,0,76,0,0,-1
11467,161,260,0,0,0,-1,0,0,-1
11468,155,260,0,0,0,76,0,0,-1
11469,40,260,0,0,0,-1,0,0,-1
11470,50,260,1,0,0,-1,0,0,-1
11471,49,260,0,0,0,76,0,0,57
11472,45,260,0,0,0,-1,0,0,-1
11473,46,260,1,0,0,-1,0,0,-1
11474,41,260,1,0,0,76,0,0,63
11475,52,260,0,0,1,26,0,0,53
11476,55,260,0,0,0,-1,0,0,-1
11477,59,260,0,0,1,45,0,0,64
11478,67,260,0,0,0,-1,0,0,-1
11479,68,260,0,0,0,76,0,0,44
11480,38,260,0,0,0,-1,0,0,-1
11481,39,260,0,0,0,-1,0,0,-1
11482,43,260,0,0,0,-1,0,0,-1
11483,44,260,0,0,0,76,0,0,-1
11484,57,260,0,0,0,76,0,0,-1
11485,53,260,0,0,0,26,0,0,-1
11486,60,260,0,0,0,-1,0,0,-1
